AnalysisYear,EnsembleMember,DaysInYear,AnnualRainfall_mm,AnnualRainfall365_mm,DryDays,DryDays365,LightRainDays,LightRainDays365,ModerateRainDays,ModerateRainDays365,HeavyRainDays,HeavyRainDays365,VeryHeavyRainDays,VeryHeavyRainDays365,LongestDrySpell
2033,15,360,1844.4765761501542,1870.094306374462,160,162.22222222222223,57,57.791666666666664,76,77.05555555555556,67,67.93055555555556,24,24.333333333333332,12
2034,15,360,1196.6847664268832,1213.305388182812,172,174.38888888888889,70,70.97222222222221,73,74.01388888888889,45,45.625,11,11.152777777777777,11
2035,15,360,1609.4655292087416,1631.8192171144185,141,142.95833333333331,66,66.91666666666666,98,99.3611111111111,55,55.763888888888886,16,16.22222222222222,30
2036,15,360,1438.6693395987272,1458.650858204265,140,141.94444444444443,78,79.08333333333333,93,94.29166666666666,49,49.68055555555555,17,17.23611111111111,14
2037,15,360,1478.5522981300314,1499.0877467151706,138,139.91666666666666,81,82.125,93,94.29166666666666,48,48.666666666666664,15,15.208333333333332,22
2038,15,360,1981.2488187371139,2008.766163441796,135,136.875,70,70.97222222222221,91,92.26388888888889,64,64.88888888888889,27,27.375,15
2039,15,360,1336.891442535512,1355.459379237394,145,147.01388888888889,71,71.98611111111111,99,100.375,45,45.625,9,9.125,11
2040,15,360,1258.9364568096378,1276.4216853764383,173,175.40277777777777,66,66.91666666666666,79,80.09722222222221,42,42.58333333333333,13,13.180555555555555,26
2041,15,360,1382.0365717906973,1401.2315241766792,154,156.13888888888889,84,85.16666666666666,75,76.04166666666666,47,47.65277777777778,17,17.23611111111111,14
2042,15,360,1001.5757736506513,1015.4865482846881,162,164.25,84,85.16666666666666,82,83.13888888888889,32,32.44444444444444,11,11.152777777777777,12
2043,15,360,940.0660161238477,953.1224885700123,182,184.52777777777777,76,77.05555555555556,75,76.04166666666666,27,27.375,8,8.11111111111111,18
2044,15,360,1829.6130744728425,1855.0243671738542,122,123.69444444444444,75,76.04166666666666,98,99.3611111111111,65,65.90277777777777,23,23.319444444444443,13
2045,15,360,1171.6980567038058,1187.971640824692,161,163.23611111111111,82,83.13888888888889,81,82.125,36,36.5,9,9.125,11
2046,15,360,1360.970423299164,1379.87279028943,136,137.88888888888889,87,88.20833333333333,90,91.25,47,47.65277777777778,13,13.180555555555555,19
2047,15,360,1383.8307005221131,1403.050571362698,156,158.16666666666666,69,69.95833333333333,90,91.25,45,45.625,16,16.22222222222222,17
2048,15,360,1787.8084200519838,1812.6390925527057,115,116.59722222222221,81,82.125,105,106.45833333333333,59,59.81944444444444,22,22.305555555555554,11
2049,15,360,1407.2738327183722,1426.8193026172385,153,155.125,65,65.90277777777777,93,94.29166666666666,49,49.68055555555555,17,17.23611111111111,22
2050,15,360,1598.9739857543334,1621.1819577786991,151,153.09722222222223,69,69.95833333333333,88,89.22222222222221,52,52.72222222222222,14,14.194444444444443,20
2051,15,360,1166.2773968442766,1182.4756940226694,176,178.44444444444443,74,75.02777777777777,65,65.90277777777777,45,45.625,10,10.13888888888889,11
2052,15,360,1668.7930099195446,1691.9706906128715,159,161.20833333333331,64,64.88888888888889,78,79.08333333333333,59,59.81944444444444,23,23.319444444444443,30
2053,15,360,1400.134496487741,1419.5808089389595,146,148.02777777777777,66,66.91666666666666,97,98.34722222222221,51,51.70833333333333,11,11.152777777777777,19
2054,15,360,1352.6367839341322,1371.4234059332173,156,158.16666666666666,65,65.90277777777777,101,102.40277777777777,38,38.52777777777778,13,13.180555555555555,19
2055,15,360,1275.8357031140063,1293.555643435034,162,164.25,68,68.94444444444444,87,88.20833333333333,43,43.59722222222222,12,12.166666666666666,23
2056,15,360,1650.5253162899794,1673.449279016229,133,134.84722222222223,69,69.95833333333333,99,100.375,59,59.81944444444444,18,18.25,19
2057,15,360,1571.0717146945747,1592.8921551764438,138,139.91666666666666,83,84.15277777777777,83,84.15277777777777,56,56.77777777777777,20,20.27777777777778,18
2058,15,360,1589.2495217427522,1611.322431766957,145,147.01388888888889,69,69.95833333333333,97,98.34722222222221,49,49.68055555555555,21,21.291666666666664,18
2059,15,360,1452.9193881724132,1473.0988241192522,142,143.97222222222223,81,82.125,89,90.2361111111111,48,48.666666666666664,15,15.208333333333332,13
2060,15,360,1318.7471118616286,1337.0630439708177,145,147.01388888888889,86,87.19444444444444,90,91.25,39,39.541666666666664,17,17.23611111111111,14
2061,15,360,1606.9972246163272,1629.316630513776,140,141.94444444444443,67,67.93055555555556,94,95.30555555555556,59,59.81944444444444,16,16.22222222222222,24
2062,15,360,1215.9639174922622,1232.8523052352102,184,186.55555555555554,65,65.90277777777777,70,70.97222222222221,41,41.56944444444444,13,13.180555555555555,19
2063,15,360,1511.7843851137054,1532.7813904625068,168,170.33333333333331,51,51.70833333333333,82,83.13888888888889,59,59.81944444444444,16,16.22222222222222,25
2064,15,360,1538.1966729663545,1559.5605156464428,136,137.88888888888889,74,75.02777777777777,102,103.41666666666666,48,48.666666666666664,15,15.208333333333332,18
2065,15,360,1242.905075148506,1260.1676456366797,164,166.27777777777777,75,76.04166666666666,81,82.125,40,40.55555555555556,10,10.13888888888889,28
2066,15,360,1547.6961689329466,1569.1919490570153,161,163.23611111111111,70,70.97222222222221,67,67.93055555555556,62,62.86111111111111,20,20.27777777777778,18
2067,15,360,1291.2759590570536,1309.2103473772904,161,163.23611111111111,74,75.02777777777777,82,83.13888888888889,43,43.59722222222222,14,14.194444444444443,18
2068,15,360,1988.4257339804756,2016.0427580635376,127,128.76388888888889,73,74.01388888888889,89,90.2361111111111,71,71.98611111111111,24,24.333333333333332,19
2069,15,360,1148.9419965339073,1164.899524263545,191,193.65277777777777,64,64.88888888888889,74,75.02777777777777,31,31.430555555555554,15,15.208333333333332,22
2070,15,360,1608.9919571794035,1631.339067695784,151,153.09722222222223,67,67.93055555555556,88,89.22222222222221,54,54.75,20,20.27777777777778,17
2071,15,360,1697.8363733687615,1721.4174341099942,174,176.41666666666666,61,61.84722222222222,63,63.875,62,62.86111111111111,25,25.34722222222222,26
2072,15,360,1569.5610678890557,1591.3605271652925,155,157.15277777777777,73,74.01388888888889,78,79.08333333333333,54,54.75,19,19.26388888888889,22
2073,15,360,1615.137542222324,1637.5700080865229,153,155.125,90,91.25,79,80.09722222222221,38,38.52777777777778,23,23.319444444444443,13
2074,15,360,1305.6310981854886,1323.7648634380648,166,168.30555555555554,67,67.93055555555556,84,85.16666666666666,43,43.59722222222222,15,15.208333333333332,21
2075,15,360,1297.5128469292174,1315.5338586921232,171,173.375,67,67.93055555555556,75,76.04166666666666,47,47.65277777777778,14,14.194444444444443,21
2076,15,360,1427.3241725241635,1447.148119364777,169,171.3472222222222,64,64.88888888888889,79,80.09722222222221,48,48.666666666666664,19,19.26388888888889,21
2077,15,360,1176.2204005781398,1192.5567950306138,164,166.27777777777777,85,86.18055555555556,70,70.97222222222221,41,41.56944444444444,12,12.166666666666666,16
2078,15,360,1680.3550240249087,1703.6932882474769,145,147.01388888888889,63,63.875,97,98.34722222222221,55,55.763888888888886,22,22.305555555555554,15
2079,15,360,1689.235673839316,1712.6972804204174,163,165.26388888888889,58,58.80555555555555,79,80.09722222222221,60,60.83333333333333,22,22.305555555555554,29
2080,15,360,1222.5800973588068,1239.56037648879,160,162.22222222222223,80,81.11111111111111,82,83.13888888888889,38,38.52777777777778,10,10.13888888888889,16
2031,23,365,1506.9242177814722,1506.9242177814722,162,162.0,74,74.0,78,78.0,51,51.0,12,12.0,19
2032,23,366,1667.6688354819503,1663.1123632538574,167,166.54371584699453,61,60.833333333333336,83,82.77322404371584,55,54.849726775956285,24,23.934426229508198,22
2033,23,365,1855.4262807676812,1855.4262807676812,143,143.0,73,73.0,93,93.0,56,56.0,30,30.0,14
2034,23,365,1400.0275106523216,1400.0275106523216,153,153.0,73,73.0,95,95.0,44,44.0,14,14.0,16
2035,23,365,1986.7457085220199,1986.7457085220199,148,148.0,54,54.0,93,93.0,70,70.0,31,31.0,16
2036,23,366,1341.3957173224953,1337.7307017013957,175,174.52185792349727,74,73.79781420765028,68,67.81420765027322,49,48.86612021857923,14,13.96174863387978,22
2037,23,365,1333.724269937075,1333.724269937075,159,159.0,80,80.0,82,82.0,44,44.0,13,13.0,18
2038,23,365,1486.499038108819,1486.499038108819,158,158.0,77,77.0,75,75.0,55,55.0,20,20.0,37
2039,23,365,1536.2121814623629,1536.2121814623629,159,159.0,59,59.0,94,94.0,53,53.0,13,13.0,16
2040,23,366,1644.067464155969,1639.5754765489855,137,136.62568306010928,73,72.80054644808743,94,93.7431693989071,62,61.830601092896174,12,11.967213114754099,17
2041,23,365,1519.654573745476,1519.654573745476,156,156.0,72,72.0,79,79.0,58,58.0,15,15.0,18
2042,23,365,1328.5042704353318,1328.5042704353318,146,146.0,85,85.0,93,93.0,41,41.0,11,11.0,19
2043,23,365,1415.7537534911537,1415.7537534911537,172,172.0,55,55.0,90,90.0,48,48.0,15,15.0,25
2044,23,366,2045.3335266594509,2039.7451836904359,137,136.62568306010928,73,72.80054644808743,92,91.74863387978142,64,63.82513661202186,30,29.918032786885245,14
2045,23,365,1350.0894783880935,1350.0894783880935,176,176.0,66,66.0,78,78.0,45,45.0,17,17.0,14
2046,23,365,1454.8090228112978,1454.8090228112978,153,153.0,73,73.0,79,79.0,60,60.0,16,16.0,18
2047,23,365,1555.6933849011893,1555.6933849011893,163,163.0,65,65.0,76,76.0,61,61.0,22,22.0,21
2048,23,366,1414.6636475107102,1410.7984462880033,145,144.60382513661202,86,85.76502732240436,84,83.77049180327869,51,50.86065573770492,17,16.953551912568305,12
2049,23,365,1760.2645733721913,1760.2645733721913,138,138.0,72,72.0,92,92.0,63,63.0,16,16.0,12
2050,23,365,1802.419861473949,1802.419861473949,159,159.0,54,54.0,92,92.0,60,60.0,25,25.0,26
2051,23,365,1104.319886893832,1104.319886893832,188,188.0,66,66.0,73,73.0,38,38.0,9,9.0,17
2052,23,366,1557.5487335214023,1553.2931358888302,157,156.57103825136613,68,67.81420765027322,94,93.7431693989071,47,46.87158469945355,21,20.942622950819672,21
2053,23,365,1704.0773589046032,1704.0773589046032,160,160.0,70,70.0,75,75.0,60,60.0,23,23.0,18
2054,23,365,1453.5504307992237,1453.5504307992237,160,160.0,79,79.0,80,80.0,46,46.0,17,17.0,14
2055,23,365,1258.5155747012725,1258.5155747012725,156,156.0,82,82.0,85,85.0,42,42.0,13,13.0,30
2056,23,366,1569.2615426799266,1564.9739428365388,163,162.55464480874318,59,58.83879781420765,89,88.7568306010929,55,54.849726775956285,18,17.950819672131146,30
2057,23,365,1661.7114948508024,1661.7114948508024,155,155.0,77,77.0,77,77.0,56,56.0,24,24.0,20
2058,23,365,1690.3238790690739,1690.3238790690739,170,170.0,56,56.0,80,80.0,59,59.0,22,22.0,15
2059,23,365,1348.1313048289721,1348.1313048289721,179,179.0,69,69.0,76,76.0,41,41.0,21,21.0,23
2060,23,366,1666.4161251137098,1661.8630755915412,179,178.51092896174865,50,49.86338797814208,77,76.7896174863388,60,59.83606557377049,22,21.939890710382514,15
2061,23,365,1709.3991503875427,1709.3991503875427,161,161.0,67,67.0,77,77.0,60,60.0,21,21.0,22
2062,23,365,1968.741814179853,1968.741814179853,162,162.0,66,66.0,76,76.0,61,61.0,30,30.0,21
2063,23,365,1676.3997647338447,1676.3997647338447,147,147.0,65,65.0,93,93.0,60,60.0,19,19.0,12
2064,23,366,1691.8500655061403,1687.2275243435552,170,169.53551912568307,55,54.849726775956285,83,82.77322404371584,58,57.84153005464481,24,23.934426229508198,24
2065,23,365,1577.3383127373204,1577.3383127373204,151,151.0,60,60.0,106,106.0,48,48.0,22,22.0,20
2066,23,365,1247.5649153070385,1247.5649153070385,192,192.0,59,59.0,74,74.0,40,40.0,11,11.0,35
2067,23,365,1648.708518007705,1648.708518007705,163,163.0,63,63.0,86,86.0,53,53.0,20,20.0,17
2068,23,366,1485.225391658611,1481.1673987852269,174,173.52459016393442,59,58.83879781420765,84,83.77049180327869,49,48.86612021857923,17,16.953551912568305,35
2069,23,365,1896.1153188278936,1896.1153188278936,146,146.0,62,62.0,88,88.0,69,69.0,19,19.0,17
2070,23,365,1687.2982291825047,1687.2982291825047,157,157.0,58,58.0,87,87.0,63,63.0,24,24.0,17
2071,23,365,1369.7065403044842,1369.7065403044842,177,177.0,71,71.0,71,71.0,46,46.0,20,20.0,22
2072,23,366,1640.1842891959714,1635.7029113566382,149,148.5928961748634,80,79.78142076502732,81,80.77868852459017,56,55.84699453551912,23,22.937158469945356,20
2073,23,365,1601.9768328922942,1601.9768328922942,180,180.0,65,65.0,57,57.0,63,63.0,21,21.0,57
2074,23,365,1983.185981596686,1983.185981596686,159,159.0,64,64.0,68,68.0,74,74.0,27,27.0,20
2075,23,365,1492.3232391042989,1492.3232391042989,187,187.0,54,54.0,74,74.0,50,50.0,19,19.0,25
2076,23,366,1403.2204123100166,1399.386476757257,173,172.52732240437157,63,62.82786885245902,82,81.77595628415301,48,47.868852459016395,20,19.94535519125683,29
2077,23,365,1669.289177898467,1669.289177898467,154,154.0,76,76.0,74,74.0,61,61.0,26,26.0,30
2078,23,365,1709.1305649098304,1709.1305649098304,139,139.0,71,71.0,95,95.0,60,60.0,19,19.0,29
2079,23,365,1536.949038082256,1536.949038082256,167,167.0,62,62.0,87,87.0,49,49.0,21,21.0,36
2080,23,366,1280.5899892952264,1277.0911095430536,191,190.47814207650273,68,67.81420765027322,65,64.8224043715847,42,41.885245901639344,18,17.950819672131146,18
2031,25,365,1548.9873567706736,1548.9873567706736,98,98.0,110,110.0,102,102.0,55,55.0,13,13.0,8
2032,25,365,1742.378118476518,1742.378118476518,119,119.0,83,83.0,108,108.0,55,55.0,19,19.0,22
2033,25,365,1631.6758185124618,1631.6758185124618,119,119.0,65,65.0,115,115.0,66,66.0,12,12.0,12
2034,25,365,2275.493114554398,2275.493114554398,84,84.0,70,70.0,134,134.0,77,77.0,27,27.0,10
2035,25,365,1482.543201948477,1482.543201948477,119,119.0,92,92.0,107,107.0,47,47.0,13,13.0,17
2036,25,365,1195.6921353033717,1195.6921353033717,160,160.0,70,70.0,96,96.0,39,39.0,9,9.0,25
2037,25,365,1601.8494021234392,1601.8494021234392,114,114.0,86,86.0,114,114.0,51,51.0,15,15.0,15
2038,25,365,1673.4198692622413,1673.4198692622413,133,133.0,68,68.0,97,97.0,67,67.0,15,15.0,19
2039,25,365,1526.2475568846855,1526.2475568846855,121,121.0,86,86.0,108,108.0,50,50.0,14,14.0,9
2040,25,365,1588.0719629017046,1588.0719629017046,140,140.0,64,64.0,106,106.0,55,55.0,19,19.0,15
2041,25,365,1777.1042071865604,1777.1042071865604,113,113.0,68,68.0,129,129.0,55,55.0,17,17.0,12
2042,25,365,1229.6260430927705,1229.6260430927705,152,152.0,74,74.0,100,100.0,39,39.0,10,10.0,11
2043,25,365,1666.53580443316,1666.53580443316,135,135.0,70,70.0,98,98.0,62,62.0,23,23.0,19
2044,25,365,1824.825970250898,1824.825970250898,123,123.0,69,69.0,98,98.0,75,75.0,17,17.0,15
2045,25,365,1757.0140671871927,1757.0140671871927,128,128.0,81,81.0,94,94.0,62,62.0,20,20.0,13
2046,25,365,1720.2815545385758,1720.2815545385758,111,111.0,76,76.0,124,124.0,54,54.0,15,15.0,32
2047,25,365,1569.388548122166,1569.388548122166,135,135.0,89,89.0,90,90.0,51,51.0,18,18.0,11
2048,25,365,1735.8864299446855,1735.8864299446855,136,136.0,76,76.0,95,95.0,58,58.0,22,22.0,14
2049,25,365,1848.150452329272,1848.150452329272,104,104.0,89,89.0,112,112.0,60,60.0,22,22.0,9
2050,25,365,1502.543361832099,1502.543361832099,134,134.0,85,85.0,96,96.0,50,50.0,14,14.0,19
2051,25,365,1590.3236436261436,1590.3236436261436,144,144.0,81,81.0,85,85.0,55,55.0,22,22.0,12
2052,25,365,1993.8536145515086,1993.8536145515086,105,105.0,67,67.0,129,129.0,64,64.0,23,23.0,9
2053,25,365,1996.1426615198193,1996.1426615198193,131,131.0,67,67.0,96,96.0,71,71.0,27,27.0,11
2054,25,365,1562.1252273626367,1562.1252273626367,162,162.0,56,56.0,90,90.0,57,57.0,15,15.0,20
2055,25,365,1875.6177232083342,1875.6177232083342,145,145.0,57,57.0,93,93.0,70,70.0,23,23.0,21
2056,25,365,1341.9738760567263,1341.9738760567263,153,153.0,81,81.0,83,83.0,48,48.0,12,12.0,18
2057,25,365,1886.1147003924625,1886.1147003924625,126,126.0,74,74.0,101,101.0,64,64.0,22,22.0,20
2058,25,365,1919.985255383618,1919.985255383618,120,120.0,72,72.0,104,104.0,69,69.0,24,24.0,15
2059,25,365,1596.6354539285976,1596.6354539285976,149,149.0,71,71.0,92,92.0,53,53.0,19,19.0,21
2060,25,365,1366.6456773834188,1366.6456773834188,136,136.0,94,94.0,94,94.0,41,41.0,11,11.0,13
2061,25,365,1775.3286938827346,1775.3286938827346,128,128.0,77,77.0,100,100.0,60,60.0,17,17.0,22
2062,25,365,1679.8344230901116,1679.8344230901116,139,139.0,66,66.0,99,99.0,61,61.0,17,17.0,18
2063,25,365,1755.8934798799723,1755.8934798799723,132,132.0,68,68.0,112,112.0,53,53.0,17,17.0,13
2064,25,365,1626.6497056544797,1626.6497056544797,117,117.0,76,76.0,116,116.0,56,56.0,17,17.0,17
2065,25,365,1617.8588040407453,1617.8588040407453,125,125.0,76,76.0,114,114.0,50,50.0,13,13.0,19
2066,25,365,1987.9399914956505,1987.9399914956505,122,122.0,71,71.0,102,102.0,70,70.0,22,22.0,15
2067,25,365,1374.7085846174082,1374.7085846174082,167,167.0,73,73.0,83,83.0,42,42.0,15,15.0,22
2068,25,365,1500.3798074800438,1500.3798074800438,145,145.0,62,62.0,109,109.0,49,49.0,19,19.0,25
2069,25,365,1537.0016849554472,1537.0016849554472,165,165.0,59,59.0,89,89.0,52,52.0,14,14.0,14
2070,25,365,1981.1318803318632,1981.1318803318632,112,112.0,62,62.0,115,115.0,76,76.0,19,19.0,16
2071,25,365,1699.7579510547293,1699.7579510547293,135,135.0,74,74.0,93,93.0,63,63.0,20,20.0,13
2072,25,365,1637.9227456429019,1637.9227456429019,143,143.0,78,78.0,91,91.0,53,53.0,22,22.0,17
2073,25,365,1915.8880723363916,1915.8880723363916,133,133.0,69,69.0,107,107.0,56,56.0,27,27.0,17
2074,25,365,1687.79536997471,1687.79536997471,136,136.0,77,77.0,96,96.0,56,56.0,16,16.0,23
2075,25,365,1723.0442555143595,1723.0442555143595,153,153.0,68,68.0,92,92.0,52,52.0,23,23.0,13
2076,25,365,1769.3761682593058,1769.3761682593058,123,123.0,78,78.0,107,107.0,57,57.0,20,20.0,17
2077,25,365,1586.2394427609615,1586.2394427609615,177,177.0,58,58.0,77,77.0,53,53.0,24,24.0,17
2078,25,365,2140.784038855105,2140.784038855105,118,118.0,71,71.0,97,97.0,79,79.0,29,29.0,20
2079,25,365,1863.0968604706725,1863.0968604706725,129,129.0,73,73.0,97,97.0,66,66.0,25,25.0,17
2080,25,365,1768.8462668147442,1768.8462668147442,134,134.0,64,64.0,102,102.0,65,65.0,22,22.0,26
2031,27,365,1531.3551222609226,1531.3551222609226,152,152.0,68,68.0,92,92.0,53,53.0,16,16.0,14
2032,27,366,1347.9312657529367,1344.2483934421364,155,154.57650273224044,69,68.81147540983606,101,100.72404371584699,41,40.887978142076506,13,12.96448087431694,12
2033,27,365,1699.8413389942166,1699.8413389942166,111,111.0,74,74.0,119,119.0,61,61.0,17,17.0,10
2034,27,365,1166.3699750614228,1166.3699750614228,138,138.0,87,87.0,105,105.0,35,35.0,7,7.0,14
2035,27,365,1675.1802925956254,1675.1802925956254,143,143.0,68,68.0,85,85.0,69,69.0,20,20.0,13
2036,27,366,2156.6275885278455,2150.7351634225784,98,97.73224043715847,76,75.79234972677595,109,108.70218579234972,83,82.77322404371584,24,23.934426229508198,10
2037,27,365,1550.9606278347642,1550.9606278347642,121,121.0,83,83.0,116,116.0,45,45.0,17,17.0,10
2038,27,365,1477.6390708916124,1477.6390708916124,125,125.0,89,89.0,103,103.0,48,48.0,12,12.0,12
2039,27,365,1636.1410212991216,1636.1410212991216,124,124.0,78,78.0,101,101.0,62,62.0,13,13.0,13
2040,27,366,1708.2416584707953,1703.5743315350828,102,101.72131147540983,80,79.78142076502732,130,129.6448087431694,54,53.85245901639344,17,16.953551912568305,17
2041,27,365,1568.1424485856073,1568.1424485856073,118,118.0,89,89.0,102,102.0,56,56.0,13,13.0,28
2042,27,365,1277.2374141636037,1277.2374141636037,144,144.0,83,83.0,93,93.0,45,45.0,12,12.0,13
2043,27,365,1400.258275382058,1400.258275382058,123,123.0,114,114.0,83,83.0,45,45.0,10,10.0,8
2044,27,366,1837.0837986691452,1832.0644440279725,118,117.6775956284153,68,67.81420765027322,114,113.68852459016394,66,65.81967213114754,20,19.94535519125683,14
2045,27,365,1326.6115029380646,1326.6115029380646,143,143.0,75,75.0,104,104.0,43,43.0,10,10.0,15
2046,27,365,1693.7111762836282,1693.7111762836282,132,132.0,69,69.0,109,109.0,55,55.0,23,23.0,13
2047,27,365,1687.8801635326952,1687.8801635326952,142,142.0,53,53.0,107,107.0,63,63.0,13,13.0,21
2048,27,366,1800.635496440029,1795.7157273240728,131,130.64207650273224,66,65.81967213114754,102,101.72131147540983,67,66.81693989071039,19,18.94808743169399,17
2049,27,365,1705.7068070259156,1705.7068070259156,142,142.0,70,70.0,99,99.0,54,54.0,22,22.0,20
2050,27,365,1791.8344553851516,1791.8344553851516,146,146.0,67,67.0,87,87.0,65,65.0,21,21.0,14
2051,27,365,1738.0335177556371,1738.0335177556371,144,144.0,64,64.0,95,95.0,62,62.0,15,15.0,17
2052,27,366,1589.5340788613814,1585.191089574875,139,138.62021857923497,59,58.83879781420765,113,112.69125683060109,55,54.849726775956285,15,14.959016393442623,15
2053,27,365,1456.9252941525463,1456.9252941525463,157,157.0,62,62.0,97,97.0,49,49.0,14,14.0,17
2054,27,365,1412.2352955802576,1412.2352955802576,172,172.0,63,63.0,78,78.0,52,52.0,13,13.0,43
2055,27,365,1740.6856827869478,1740.6856827869478,142,142.0,59,59.0,99,99.0,65,65.0,16,16.0,15
2056,27,366,1784.2331714807133,1779.358217460274,130,129.6448087431694,69,68.81147540983606,103,102.71857923497268,64,63.82513661202186,22,21.939890710382514,9
2057,27,365,1681.1020423730947,1681.1020423730947,136,136.0,62,62.0,107,107.0,60,60.0,17,17.0,33
2058,27,365,1954.7713378906647,1954.7713378906647,142,142.0,62,62.0,90,90.0,71,71.0,27,27.0,24
2059,27,365,1633.9259454133346,1633.9259454133346,144,144.0,76,76.0,91,91.0,54,54.0,21,21.0,14
2060,27,366,1266.802823959808,1263.3416140582783,154,153.5792349726776,77,76.7896174863388,96,95.73770491803279,39,38.89344262295082,13,12.96448087431694,17
2061,27,365,1271.0057405212438,1271.0057405212438,170,170.0,68,68.0,83,83.0,44,44.0,13,13.0,21
2062,27,365,1504.8452435548875,1504.8452435548875,150,150.0,69,69.0,90,90.0,56,56.0,15,15.0,12
2063,27,365,1517.6459167290504,1517.6459167290504,129,129.0,79,79.0,100,100.0,57,57.0,14,14.0,12
2064,27,366,1787.6819924704516,1782.7976154418438,126,125.65573770491804,69,68.81147540983606,107,106.70765027322405,64,63.82513661202186,16,15.956284153005464,11
2065,27,365,1543.8380914466686,1543.8380914466686,149,149.0,65,65.0,92,92.0,59,59.0,15,15.0,18
2066,27,365,1552.6079751448435,1552.6079751448435,144,144.0,72,72.0,91,91.0,58,58.0,18,18.0,25
2067,27,365,1596.902371523665,1596.902371523665,130,130.0,83,83.0,104,104.0,48,48.0,17,17.0,18
2068,27,366,1910.5091074520692,1905.2891372131292,97,96.73497267759562,77,76.7896174863388,125,124.6584699453552,67,66.81693989071039,18,17.950819672131146,7
2069,27,365,1383.7977342056522,1383.7977342056522,168,168.0,59,59.0,96,96.0,42,42.0,15,15.0,28
2070,27,365,2002.8218263059007,2002.8218263059007,130,130.0,66,66.0,105,105.0,64,64.0,26,26.0,22
2071,27,365,1659.2126488142412,1659.2126488142412,139,139.0,68,68.0,101,101.0,57,57.0,18,18.0,12
2072,27,366,1227.5641530406097,1224.210152622466,182,181.50273224043715,74,73.79781420765028,63,62.82786885245902,47,46.87158469945355,18,17.950819672131146,24
2073,27,365,1482.5777144063554,1482.5777144063554,150,150.0,68,68.0,86,86.0,61,61.0,14,14.0,18
2074,27,365,1655.239730581491,1655.239730581491,132,132.0,82,82.0,96,96.0,55,55.0,18,18.0,13
2075,27,365,1669.98244871581,1669.98244871581,134,134.0,77,77.0,95,95.0,59,59.0,22,22.0,21
2076,27,366,1605.7088691154304,1601.3216864129292,136,135.62841530054644,64,63.82513661202186,109,108.70218579234972,57,56.84426229508197,14,13.96174863387978,14
2077,27,365,1739.396859163443,1739.396859163443,139,139.0,66,66.0,98,98.0,62,62.0,22,22.0,21
2078,27,365,1659.8640446610427,1659.8640446610427,153,153.0,68,68.0,82,82.0,62,62.0,20,20.0,12
2079,27,365,1878.3912265182053,1878.3912265182053,128,128.0,58,58.0,115,115.0,64,64.0,18,18.0,17
2080,27,366,1458.9224285580642,1454.9363017040805,140,139.61748633879782,88,87.75956284153006,87,86.76229508196721,51,50.86065573770492,16,15.956284153005464,10
2031,29,365,1386.762920887686,1386.762920887686,151,151.0,67,67.0,105,105.0,42,42.0,18,18.0,12
2032,29,366,1710.740607309194,1706.0664526444148,137,136.62568306010928,66,65.81967213114754,99,98.72950819672131,64,63.82513661202186,19,18.94808743169399,10
2033,29,365,1264.9190336702213,1264.9190336702213,174,174.0,63,63.0,84,84.0,44,44.0,12,12.0,12
2034,29,365,1778.3923838757555,1778.3923838757555,98,98.0,82,82.0,118,118.0,67,67.0,14,14.0,10
2035,29,365,1384.2190761236925,1384.2190761236925,161,161.0,65,65.0,96,96.0,43,43.0,16,16.0,18
2036,29,366,1173.385011305504,1170.1790413292592,167,166.54371584699453,83,82.77322404371584,76,75.79234972677595,40,39.89071038251366,13,12.96448087431694,20
2037,29,365,1905.1229091774037,1905.1229091774037,110,110.0,81,81.0,111,111.0,63,63.0,27,27.0,12
2038,29,365,1532.8314938352175,1532.8314938352175,155,155.0,72,72.0,83,83.0,55,55.0,19,19.0,14
2039,29,365,1742.6775680926517,1742.6775680926517,142,142.0,69,69.0,94,94.0,60,60.0,22,22.0,15
2040,29,366,1487.8576875642812,1483.792502625581,156,155.5737704918033,65,64.8224043715847,105,104.71311475409836,40,39.89071038251366,21,20.942622950819672,13
2041,29,365,1478.4340353021114,1478.4340353021114,141,141.0,80,80.0,96,96.0,48,48.0,11,11.0,16
2042,29,365,1922.4421043536038,1922.4421043536038,119,119.0,96,96.0,76,76.0,74,74.0,25,25.0,8
2043,29,365,2185.067069742551,2185.067069742551,107,107.0,73,73.0,115,115.0,70,70.0,31,31.0,9
2044,29,366,1941.953378143612,1936.6474945967716,118,117.6775956284153,79,78.78415300546447,93,92.74590163934427,76,75.79234972677595,21,20.942622950819672,18
2045,29,365,1580.6886913943063,1580.6886913943063,122,122.0,83,83.0,108,108.0,52,52.0,13,13.0,19
2046,29,365,1602.6384322239514,1602.6384322239514,151,151.0,81,81.0,81,81.0,52,52.0,20,20.0,12
2047,29,365,1590.1416719429499,1590.1416719429499,155,155.0,70,70.0,84,84.0,56,56.0,23,23.0,11
2048,29,366,1492.077722643728,1488.0010075545376,134,133.63387978142077,88,87.75956284153006,92,91.74863387978142,52,51.85792349726776,15,14.959016393442623,12
2049,29,365,1600.6769255988643,1600.6769255988643,148,148.0,74,74.0,89,89.0,54,54.0,13,13.0,32
2050,29,365,2043.9504291264527,2043.9504291264527,108,108.0,79,79.0,101,101.0,77,77.0,28,28.0,10
2051,29,365,1904.8728235208891,1904.8728235208891,119,119.0,82,82.0,93,93.0,71,71.0,25,25.0,11
